Time [seconds]	Counts
4.98539e+11	147
1.49562e+12	155
2.4927e+12	138
3.48977e+12	131
4.48685e+12	160
5.48393e+12	154
6.48101e+12	161
7.47809e+12	174
8.47516e+12	154
9.47224e+12	135
1.04693e+13	150
1.14664e+13	158
1.24635e+13	140
1.34606e+13	127
1.44576e+13	133
1.54547e+13	144
1.64518e+13	134
1.74489e+13	137
1.84459e+13	135
1.9443e+13	168
2.04401e+13	138
2.14372e+13	130
2.24343e+13	147
2.34313e+13	151
2.44284e+13	165
2.54255e+13	140
2.64226e+13	144
2.74196e+13	131
2.84167e+13	156
2.94138e+13	144
3.04109e+13	144
3.1408e+13	153
3.2405e+13	141
3.34021e+13	161
3.43992e+13	171
3.53963e+13	157
3.63934e+13	153
3.73904e+13	157
3.83875e+13	128
3.93846e+13	125
4.03817e+13	179
4.13787e+13	136
4.23758e+13	139
4.33729e+13	151
4.437e+13	137
4.53671e+13	138
4.63641e+13	163
4.73612e+13	156
4.83583e+13	124
4.93554e+13	133
5.03524e+13	162
5.13495e+13	147
5.23466e+13	136
5.33437e+13	142
5.43408e+13	149
5.53378e+13	141
5.63349e+13	132
5.7332e+13	155
5.83291e+13	136
5.93261e+13	136
6.03232e+13	152
6.13203e+13	147
6.23174e+13	152
6.33145e+13	174
6.43115e+13	130
6.53086e+13	137
6.63057e+13	146
6.73028e+13	135
6.82999e+13	121
6.92969e+13	131
7.0294e+13	144
7.12911e+13	149
7.22882e+13	152
7.32852e+13	141
7.42823e+13	157
7.52794e+13	136
7.62765e+13	136
7.72736e+13	166
7.82706e+13	137
7.92677e+13	148
8.02648e+13	148
8.12619e+13	142
8.2259e+13	148
8.3256e+13	133
8.42531e+13	146
8.52502e+13	143
8.62473e+13	127
8.72443e+13	143
8.82414e+13	146
8.92385e+13	146
9.02356e+13	154
9.12326e+13	131
9.22297e+13	145
9.32268e+13	153
9.42239e+13	156
9.5221e+13	153
9.6218e+13	150
9.72151e+13	148
9.82122e+13	152
9.92093e+13	152
1.00206e+14	162
1.01203e+14	148
1.02201e+14	143
1.03198e+14	140
1.04195e+14	130
1.05192e+14	147
1.06189e+14	142
1.07186e+14	126
1.08183e+14	152
1.0918e+14	138
1.10177e+14	166
1.11174e+14	135
1.12171e+14	144
1.13168e+14	114
1.14165e+14	156
1.15163e+14	154
1.1616e+14	146
1.17157e+14	151
1.18154e+14	136
1.19151e+14	137
1.20148e+14	163
1.21145e+14	139
1.22142e+14	158
1.23139e+14	136
1.24136e+14	137
1.25133e+14	134
1.2613e+14	127
1.27127e+14	148
1.28125e+14	151
1.29122e+14	137
1.30119e+14	158
1.31116e+14	150
1.32113e+14	157
1.3311e+14	176
1.34107e+14	143
1.35104e+14	152
1.36101e+14	158
1.37098e+14	153
1.38095e+14	151
1.39092e+14	136
1.40089e+14	115
1.41087e+14	147
1.42084e+14	156
1.43081e+14	154
1.44078e+14	137
1.45075e+14	153
1.46072e+14	153
1.47069e+14	147
1.48066e+14	137
1.49063e+14	131
1.5006e+14	144
1.51057e+14	128
1.52054e+14	140
1.53051e+14	152
1.54049e+14	172
1.55046e+14	150
1.56043e+14	116
1.5704e+14	140
1.58037e+14	147
1.59034e+14	146
1.60031e+14	134
1.61028e+14	133
1.62025e+14	135
1.63022e+14	152
1.64019e+14	127
1.65016e+14	149
1.66014e+14	135
1.67011e+14	150
1.68008e+14	153
1.69005e+14	155
1.70002e+14	141
1.70999e+14	138
1.71996e+14	145
1.72993e+14	154
1.7399e+14	126
1.74987e+14	144
1.75984e+14	121
1.76981e+14	136
1.77978e+14	145
1.78976e+14	141
1.79973e+14	160
1.8097e+14	149
1.81967e+14	125
1.82964e+14	160
1.83961e+14	144
1.84958e+14	150
1.85955e+14	130
1.86952e+14	142
1.87949e+14	144
1.88946e+14	170
1.89943e+14	139
1.9094e+14	131
1.91938e+14	149
1.92935e+14	166
1.93932e+14	149
1.94929e+14	154
1.95926e+14	140
1.96923e+14	148
1.9792e+14	151
1.98917e+14	122
1.99914e+14	149
2.00911e+14	160
2.01908e+14	131
2.02905e+14	163
2.03902e+14	164
2.049e+14	154
2.05897e+14	128
2.06894e+14	119
2.07891e+14	137
2.08888e+14	149
2.09885e+14	149
2.10882e+14	123
2.11879e+14	143
2.12876e+14	147
2.13873e+14	130
2.1487e+14	149
2.15867e+14	152
2.16864e+14	149
2.17862e+14	149
2.18859e+14	139
2.19856e+14	123
2.20853e+14	161
2.2185e+14	133
2.22847e+14	146
2.23844e+14	149
2.24841e+14	158
2.25838e+14	146
2.26835e+14	168
2.27832e+14	144
2.28829e+14	168
2.29827e+14	146
2.30824e+14	156
2.31821e+14	132
2.32818e+14	138
2.33815e+14	125
2.34812e+14	137
2.35809e+14	154
2.36806e+14	155
2.37803e+14	135
2.388e+14	151
2.39797e+14	138
2.40794e+14	127
2.41791e+14	148
2.42789e+14	157
2.43786e+14	147
2.44783e+14	146
2.4578e+14	156
2.46777e+14	123
2.47774e+14	136
2.48771e+14	150
2.49768e+14	144
2.50765e+14	149
2.51762e+14	154
2.52759e+14	172
2.53756e+14	137
2.54753e+14	153
2.55751e+14	147
2.56748e+14	131
2.57745e+14	143
2.58742e+14	152
2.59739e+14	160
2.60736e+14	141
2.61733e+14	144
2.6273e+14	123
2.63727e+14	144
2.64724e+14	155
2.65721e+14	149
2.66718e+14	164
2.67715e+14	138
2.68713e+14	152
2.6971e+14	147
2.70707e+14	141
2.71704e+14	140
2.72701e+14	162
2.73698e+14	145
2.74695e+14	143
2.75692e+14	158
2.76689e+14	144
2.77686e+14	141
2.78683e+14	154
2.7968e+14	136
2.80677e+14	137
2.81675e+14	161
2.82672e+14	135
2.83669e+14	157
2.84666e+14	157
2.85663e+14	138
2.8666e+14	116
2.87657e+14	130
2.88654e+14	157
2.89651e+14	151
2.90648e+14	127
2.91645e+14	121
2.92642e+14	139
2.93639e+14	136
2.94637e+14	139
2.95634e+14	129
2.96631e+14	131
2.97628e+14	131
2.98625e+14	157
2.99622e+14	156
